4
8;15;15;15;
5.694;5.2166;4.9114;5.3719;4.5987;5.1923;5.2731;4.8305;
5.56553;5.56553;5.56553;5.56553;5.56553;5.56553;5.56553;5.36402;5.64699;5.80518;6.01294;6.17769;6.31735;6.47717;6.58486;
4.22308;4.3531;4.54405;4.70828;4.89762;5.1269;5.29223;5.56553;5.83884;6.00416;6.23344;6.42278;6.58701;6.77796;6.90798;
4.5462;4.6539;4.81371;4.95337;5.11813;5.32589;5.48407;5.76704;6.07935;6.28025;6.56931;6.81426;7.02979;7.28288;7.45634;
3.38273;3.78862;4.09538;4.356;4.60484;4.91861;5.32966;5.80912;
2.42417;2.67365;3.04004;3.35515;3.71845;4.15838;4.4756;5;5.5244;5.84162;6.28155;6.64485;6.95996;7.32635;7.57583;
2.42417;2.67365;3.04004;3.35515;3.71845;4.15838;4.4756;5;5.5244;5.84162;6.28155;6.64485;6.95996;7.32635;7.57583;
2.42417;2.67365;3.04004;3.35515;3.71845;4.15838;4.4756;5;5.5244;5.84162;6.28155;6.64485;6.95996;7.32635;7.57583;
